Uniprot,Disorder_NSP,Helix_NSP,Coil_NSP,Sheet_NSP
Q8TBE1,0.00625,0.75625,0.24375,0.0
P51959,0.0203389830508474,0.6372881355932203,0.3627118644067797,0.0
Q9HBJ8,0.3513513513513513,0.3063063063063063,0.5495495495495496,0.1441441441441441
Q6P4Q7,0.2180645161290322,0.3251612903225806,0.4890322580645161,0.1858064516129032
O43741,0.2757352941176471,0.0441176470588235,0.6397058823529411,0.3161764705882353
Q13362,0.1946564885496183,0.6068702290076335,0.3931297709923664,0.0
Q9UH17,0.0157068062827225,0.3586387434554974,0.4424083769633508,0.1989528795811518
P14060,0.0107238605898123,0.4638069705093834,0.4101876675603217,0.1260053619302949
P22760,0.0050125313283208,0.4210526315789473,0.4335839598997493,0.1453634085213032
Q9Y478,0.2,0.1148148148148148,0.5814814814814815,0.3037037037037037
Q9Y2T4,0.1409395973154362,0.046979865771812,0.5727069351230425,0.3803131991051454
A5X5Y0,0.1469298245614035,0.3399122807017544,0.4298245614035088,0.2302631578947368
P33897,0.1409395973154362,0.5691275167785235,0.3530201342281879,0.0778523489932885
Q8TDX5,0.0029761904761904,0.4553571428571429,0.3839285714285714,0.1607142857142857
Q15758,0.1848428835489833,0.6469500924214417,0.3345656192236599,0.0184842883548983
Q9Y2D5,0.7613504074505238,0.0826542491268917,0.8835855646100116,0.0337601862630966
P49902,0.1889483065953654,0.3582887700534759,0.5062388591800356,0.1354723707664884
Q8NFM4,0.0417827298050139,0.5524605385329621,0.3333333333333333,0.1142061281337047
P28332,0.0135869565217391,0.3070652173913043,0.4347826086956521,0.2581521739130434
Q5BKT4,0.0021141649048625,0.7505285412262156,0.241014799154334,0.0084566596194503
Q8IWT0,0.0538922155688622,0.2574850299401197,0.4131736526946108,0.3293413173652694
Q86TB3,0.2778801843317972,0.068663594470046,0.7073732718894009,0.223963133640553
Q9UNK9,0.0925373134328358,0.2089552238805969,0.5895522388059702,0.2014925373134328
Q969Q4,0.1326530612244898,0.3061224489795918,0.4846938775510204,0.2091836734693877
Q8IUR7,0.0118870728083209,0.7147102526002972,0.2838038632986627,0.0014858841010401
O14791,0.1783919597989949,0.7010050251256281,0.2989949748743719,0.0
Q9BVC5,0.7629310344827587,0.1293103448275862,0.8706896551724138,0.0
P17342,0.144177449168207,0.3530499075785582,0.4824399260628466,0.1645101663585952
Q96GD4,0.125,0.313953488372093,0.5552325581395349,0.1308139534883721
Q96SQ7,0.5825545171339563,0.2087227414330218,0.7819314641744548,0.0093457943925233
Q92858,0.7062146892655368,0.1977401129943503,0.8022598870056498,0.0
P13497,0.0821501014198783,0.0933062880324543,0.5628803245436106,0.3438133874239351
Q7Z5W3,0.1917808219178082,0.3150684931506849,0.5205479452054794,0.1643835616438356
P27482,0.0268456375838926,0.5771812080536913,0.3489932885906039,0.0738255033557047
Q8NEL0,0.073170731707317,0.4908536585365854,0.3993902439024391,0.1097560975609756
Q6PII3,0.4346895074946467,0.3276231263383297,0.6531049250535332,0.019271948608137
Q8N9Z2,0.4382978723404256,0.2085106382978723,0.7021276595744681,0.0893617021276595
Q9Y426,0.4022988505747127,0.0991379310344827,0.6393678160919539,0.2614942528735632
P15088,0.0407673860911271,0.3477218225419664,0.4868105515587529,0.1654676258992805
Q5RIA9,0.1392405063291139,0.2886075949367088,0.5037974683544304,0.2075949367088608
Q6ZSJ8,0.6363636363636364,0.2909090909090909,0.7090909090909091,0.0
Q8WWF1,0.3358778625954198,0.0610687022900763,0.7480916030534351,0.1908396946564885
P80075,0.3232323232323233,0.2222222222222222,0.6161616161616161,0.1616161616161616
Q9Y232,0.4464882943143813,0.2591973244147157,0.6354515050167224,0.1053511705685618
Q8NHU2,0.0703314470493128,0.3177041228779305,0.4696847210994341,0.2126111560226354
Q9BWT1,0.6307277628032345,0.1455525606469002,0.8274932614555256,0.0269541778975741
Q96LL4,0.5109717868338558,0.347962382445141,0.6520376175548589,0.0
Q9H7U1,0.6151079136690647,0.0911270983213429,0.8405275779376499,0.0683453237410072
Q9BPX7,0.0831353919239905,0.4346793349168646,0.4061757719714965,0.1591448931116389
A0PJX0,0.0324324324324324,0.5891891891891892,0.3513513513513513,0.0594594594594594
Q8IXQ3,0.6958762886597938,0.0515463917525773,0.9484536082474226,0.0
A8MXV6,0.5266903914590747,0.2526690391459075,0.7295373665480427,0.0177935943060498
Q00537,0.3021032504780114,0.2638623326959847,0.6462715105162524,0.0898661567877629
P15813,0.1074626865671641,0.2835820895522388,0.3910447761194029,0.3253731343283582
Q8IZL9,0.0115606936416184,0.3468208092485549,0.5,0.1531791907514451
P10747,0.1590909090909091,0.1545454545454545,0.5545454545454546,0.2909090909090909
Q8N6U2,0.7417582417582418,0.0,1.0,0.0
Q9NQ89,0.1141304347826086,0.4836956521739129,0.3894927536231884,0.1268115942028985
Q5U649,0.1224489795918367,0.710204081632653,0.2897959183673469,0.0
Q9UJ71,0.2682926829268293,0.3384146341463415,0.5335365853658537,0.1280487804878048
Q6ZU45,0.1925,0.1525,0.6,0.2475
O95336,0.0271317829457364,0.3643410852713178,0.4341085271317829,0.2015503875968992
P27348,0.0612244897959183,0.8040816326530612,0.1959183673469388,0.0
Q9Y614,0.1060240963855421,0.3855421686746988,0.4240963855421687,0.1903614457831324
Q13131,0.2325581395348837,0.3130590339892665,0.5366726296958855,0.1502683363148479
C9JRZ8,0.0031645569620253,0.4113924050632912,0.4430379746835443,0.1455696202531645
Q96AP0,0.2641921397379913,0.2510917030567685,0.6135371179039302,0.1353711790393013
P61163,0.0132978723404255,0.425531914893617,0.375,0.1994680851063829
Q5VTM2,0.3826458036984353,0.251778093883357,0.6344238975817923,0.1137980085348506
Q96L96,0.6119559517566859,0.0739381227058206,0.8106974305191401,0.1153644467750393
Q8IZF2,0.0780089153046062,0.2919762258543834,0.4294205052005943,0.2786032689450223
P55198,0.6596523330283623,0.1024702653247941,0.8472095150960659,0.0503202195791399
Q9Y4B4,0.2638036809815951,0.2467620995228357,0.6653033401499661,0.0879345603271983
Q6UXC1,0.0666118421052631,0.0148026315789473,0.6167763157894737,0.3684210526315789
Q9H1A4,0.1286008230452675,0.3580246913580247,0.5113168724279835,0.1306584362139917
Q69YU3,0.6411290322580645,0.1774193548387097,0.8084677419354839,0.0141129032258064
Q6UXH0,0.1616161616161616,0.7878787878787878,0.2121212121212121,0.0
P01160,0.8211920529801324,0.1589403973509933,0.8410596026490066,0.0
Q8WXK3,0.0431654676258992,0.5179856115107914,0.4820143884892086,0.0
P50583,0.0136054421768707,0.2653061224489796,0.3265306122448979,0.4081632653061225
Q7Z5J8,0.0230125523012552,0.5962343096234309,0.3633193863319386,0.0404463040446304
P61158,0.0191387559808612,0.4186602870813397,0.3851674641148325,0.1961722488038277
Q9NSY1,0.6864771748492678,0.1300602928509905,0.8199827734711456,0.0499569336778639
Q92560,0.5308641975308642,0.2098765432098765,0.7133058984910837,0.0768175582990397
Q07812,0.0572916666666666,0.703125,0.296875,0.0
Q9Y276,0.0501193317422434,0.3985680190930788,0.3794749403341289,0.2219570405727924
Q96Q91,0.1515768056968464,0.4801627670396745,0.4181078331637844,0.1017293997965412
P59052,0.2275862068965517,0.0689655172413793,0.6206896551724138,0.3103448275862069
Q58F21,0.7106652587117213,0.1932418162618796,0.8067581837381204,0.0
Q7L1Q6,0.0692124105011933,0.6945107398568019,0.3054892601431981,0.0
P0DN25,0.165079365079365,0.326984126984127,0.5238095238095238,0.1492063492063492
Q7Z6B0,0.3061224489795918,0.6712018140589571,0.3287981859410431,0.0
Q53HC0,0.4169184290030212,0.3836858006042296,0.5921450151057401,0.0241691842900302
O14958,0.1303258145363408,0.3333333333333333,0.4786967418546366,0.18796992481203
Q07021,0.351063829787234,0.2198581560283688,0.599290780141844,0.1808510638297872
Q9BX69,0.3577627772420444,0.2150433944069431,0.6817743490838959,0.103182256509161
Q8IZS8,0.0824931255728689,0.2694775435380385,0.5032080659945004,0.227314390467461
Q5BJE1,0.0738177623990772,0.8431372549019608,0.1453287197231834,0.0115340253748558
P60827,0.2539682539682539,0.0158730158730158,0.6428571428571429,0.3412698412698413
Q96MC4,0.6038647342995169,0.2592592592592592,0.7342995169082126,0.0064412238325281
Q9NPY3,0.3389570552147239,0.0521472392638036,0.7392638036809815,0.2085889570552147
O15444,0.5266666666666666,0.1333333333333333,0.7266666666666667,0.14
P35219,0.0896551724137931,0.1482758620689655,0.5551724137931034,0.296551724137931
Q9NYQ6,0.1357000663570006,0.130391506303915,0.5547445255474452,0.3148639681486397
O75976,0.1159420289855072,0.2420289855072464,0.5579710144927537,0.2
Q6PRD7,0.2550607287449393,0.1538461538461538,0.7287449392712549,0.117408906882591
A0A0U1RRI6,0.4285714285714285,0.1742160278745644,0.6515679442508711,0.1742160278745644
Q8N9R6,0.3026315789473684,0.2302631578947368,0.7697368421052632,0.0
Q8IYX8,0.3956521739130434,0.4847826086956522,0.5152173913043478,0.0
Q8NAJ2,0.0344827586206896,0.2413793103448276,0.7025862068965517,0.0560344827586206
O75838,0.0267379679144385,0.5668449197860963,0.3796791443850268,0.053475935828877
Q8IWY9,0.2958435207823961,0.4792176039119804,0.5207823960880196,0.0
O43916,0.0900243309002433,0.4209245742092457,0.5012165450121655,0.0778588807785888
Q7LGC8,0.2379958246346555,0.3903966597077244,0.5427974947807933,0.0668058455114822
P06729,0.4786324786324786,0.0484330484330484,0.6951566951566952,0.2564102564102564
Q7L1S5,0.164785553047404,0.4153498871331828,0.5372460496613995,0.0474040632054176
Q96NB1,0.3390804597701149,0.4310344827586207,0.5689655172413793,0.0
Q8WWZ4,0.0427738172391445,0.508749189889825,0.3525599481529488,0.1386908619572262
Q8WU67,0.0073349633251833,0.4400977995110024,0.4278728606356968,0.1320293398533007
P08173,0.290187891440501,0.5365344467640919,0.4613778705636743,0.0020876826722338
P28223,0.1783439490445859,0.5498938428874734,0.4479830148619957,0.0021231422505307
P30939,0.0737704918032786,0.7540983606557377,0.2349726775956284,0.0109289617486338
A6NHY2,0.1496212121212121,0.4772727272727273,0.5227272727272727,0.0
Q08AH3,0.0433275563258232,0.3154246100519931,0.4315424610051993,0.2530329289428076
O43707,0.0417124039517014,0.7113062568605928,0.2843029637760702,0.0043907793633369
P02768,0.0361247947454844,0.7438423645320197,0.2561576354679803,0.0
Q9BZ11,0.1562115621156211,0.1512915129151291,0.6592865928659286,0.1894218942189421
Q8IZF3,0.1266187050359712,0.4431654676258993,0.4115107913669065,0.1453237410071942
O00253,0.2424242424242424,0.3863636363636364,0.6136363636363636,0.0
Q9BY15,0.0966257668711656,0.4095092024539877,0.4187116564417178,0.1717791411042944
Q5T2L2,0.0542635658914728,0.3643410852713178,0.4341085271317829,0.2015503875968992
P55087,0.1671826625386996,0.5541795665634675,0.4458204334365325,0.0
Q7Z2E3,0.1910112359550561,0.2191011235955056,0.547752808988764,0.2331460674157303
Q32M45,0.0795811518324607,0.5235602094240838,0.4240837696335079,0.0523560209424083
A6NFN9,0.0677290836653386,0.2888446215139442,0.5278884462151394,0.1832669322709163
P19801,0.047936085219707,0.1238348868175765,0.5206391478029294,0.355525965379494
Q6ZW76,0.3353658536585366,0.4253048780487805,0.573170731707317,0.0015243902439024
Q6ICH7,0.2628726287262872,0.2384823848238482,0.5907859078590786,0.1707317073170731
Q8WYN0,0.1180904522613065,0.2763819095477387,0.5477386934673367,0.1758793969849246
Q9Y284,0.1415094339622641,0.5,0.5,0.0
P36542,0.2248322147651006,0.5067114093959731,0.4026845637583893,0.0906040268456375
Q9H165,0.6335329341317365,0.1101796407185628,0.8538922155688623,0.0359281437125748
P22004,0.3742690058479532,0.1325536062378167,0.6471734892787524,0.2202729044834308
Q9NWD9,0.5916666666666667,0.1916666666666666,0.8083333333333333,0.0
Q6AI39,0.3827618164967563,0.1797961075069508,0.6997219647822057,0.1204819277108433
Q9C0J9,0.5892116182572614,0.2261410788381743,0.7717842323651453,0.0020746887966804
O95861,0.0097402597402597,0.3603896103896104,0.4545454545454545,0.185064935064935
Q6UX41,0.11,0.122,0.492,0.386
O14503,0.5485436893203883,0.2864077669902912,0.7135922330097088,0.0
Q76B58,0.0665796344647519,0.3211488250652741,0.4477806788511749,0.2310704960835509
P51587,0.093622001170275,0.2205968402574605,0.6059098888238736,0.1734932709186659
P20749,0.4052863436123348,0.2621145374449339,0.7378854625550659,0.0
Q6W2J9,0.5304843304843305,0.1196581196581196,0.8324786324786325,0.0478632478632478
Q567U6,0.0744849445324881,0.7527733755942948,0.2472266244057052,0.0
Q13948,0.1179941002949852,0.8008849557522124,0.1991150442477876,0.0
Q9BXL7,0.2946273830155979,0.4341421143847487,0.4809358752166378,0.0849220103986135
Q8WTX7,0.1185410334346504,0.3009118541033435,0.4012158054711246,0.2978723404255319
Q5T5A4,0.0473372781065088,0.0946745562130177,0.7988165680473372,0.1065088757396449
P22223,0.2026537997587454,0.0253317249698431,0.6151990349819059,0.3594692400482509
Q5BKX8,0.2142857142857142,0.4697802197802198,0.4478021978021978,0.0824175824175824
P55773,0.475,0.1166666666666666,0.7083333333333334,0.175
Q8N8Q1,0.0349344978165938,0.7161572052401747,0.2838427947598253,0.0
Q5TID7,0.5284872298624754,0.3222003929273084,0.6581532416502947,0.0196463654223968
Q8TF44,0.6080760095011877,0.0332541567695962,0.8099762470308789,0.1567695961995249
Q8N5N4,0.1914893617021277,0.2695035460992908,0.6312056737588653,0.0992907801418439
Q8TCZ2,0.8625954198473282,0.0916030534351145,0.9083969465648856,0.0
Q8IWD4,0.5304659498207885,0.1684587813620071,0.7204301075268817,0.1111111111111111
F5H4A9,0.8178137651821862,0.0566801619433198,0.9433198380566802,0.0
Q9H5L9,0.1517241379310344,0.3379310344827586,0.6137931034482759,0.0482758620689655
Q52M75,0.4791666666666667,0.1145833333333333,0.8854166666666666,0.0
O43745,0.1122448979591836,0.5357142857142857,0.4081632653061225,0.0561224489795918
Q5U5Z8,0.2239467849223946,0.2483370288248337,0.5676274944567627,0.1840354767184035
Q711Q0,0.7540069686411149,0.0668989547038327,0.9121951219512195,0.0209059233449477
Q5VXM1,0.0601336302895322,0.0155902004454343,0.6124721603563474,0.3719376391982183
Q96BP2,0.2203389830508474,0.4152542372881356,0.5847457627118644,0.0
Q8N7R7,0.3732590529247911,0.3537604456824512,0.6350974930362117,0.011142061281337
Q15078,0.4560260586319218,0.3517915309446254,0.6351791530944625,0.013029315960912
Q6NT52,0.4662576687116564,0.0,0.7361963190184049,0.2638036809815951
Q9BUK0,0.0705882352941176,0.611764705882353,0.3882352941176471,0.0
P13987,0.2109375,0.203125,0.5859375,0.2109375
P21127,0.5811320754716981,0.1547169811320754,0.7861635220125787,0.0591194968553459
P28330,0.0883720930232558,0.4976744186046512,0.3558139534883721,0.1465116279069767
Q2M2I8,0.6212278876170656,0.1248699271592091,0.8158168574401665,0.0593132154006243
P08697,0.2423625254582485,0.219959266802444,0.5213849287169042,0.2586558044806517
Q9H161,0.7907542579075426,0.121654501216545,0.8783454987834549,0.0
P78325,0.2536407766990291,0.1225728155339805,0.6990291262135923,0.1783980582524272
P51828,0.0537037037037037,0.55,0.3416666666666667,0.1083333333333333
P0CW23,0.5797101449275363,0.3768115942028985,0.6231884057971014,0.0
Q9H9G7,0.0325581395348837,0.2941860465116279,0.4406976744186046,0.2651162790697674
Q96F25,0.0046296296296296,0.4490740740740741,0.3703703703703704,0.1805555555555555
Q53H12,0.0165876777251184,0.3436018957345971,0.4146919431279621,0.2417061611374408
Q9UM73,0.1796296296296296,0.1487654320987654,0.6234567901234568,0.2277777777777777
P07741,0.0055555555555555,0.3833333333333333,0.3166666666666666,0.3
P41181,0.066420664206642,0.6457564575645757,0.3542435424354243,0.0
Q53RT3,0.3615160349854227,0.1749271137026239,0.6209912536443148,0.2040816326530612
O15084,0.0636277302943969,0.4852801519468186,0.5147198480531814,0.0
Q13625,0.7473404255319149,0.0833333333333333,0.8723404255319149,0.0443262411347517
Q9Y2T2,0.055023923444976,0.1626794258373205,0.4114832535885167,0.4258373205741627
Q8WXK1,0.0221088435374149,0.4982993197278912,0.5017006802721088,0.0
Q9H9F9,0.1054365733113673,0.4019769357495881,0.471169686985173,0.1268533772652388
Q16853,0.1166448230668414,0.1205766710353866,0.5425950196592398,0.3368283093053735
Q9NQS1,0.7458563535911602,0.0939226519337016,0.8977900552486188,0.0082872928176795
Q8WXF7,0.0913978494623656,0.4982078853046595,0.3853046594982079,0.1164874551971326
P54710,0.4242424242424242,0.3636363636363637,0.6363636363636364,0.0
O43709,0.2206405693950178,0.2775800711743772,0.5516014234875445,0.1708185053380783
P22003,0.2907488986784141,0.1431718061674008,0.5925110132158591,0.2643171806167401
P35613,0.1844155844155844,0.0779220779220779,0.4831168831168831,0.4389610389610389
Q6ZT62,0.2348596750369276,0.5317577548005908,0.4416543574593797,0.0265878877400295
P20290,0.4466019417475728,0.1941747572815534,0.6601941747572816,0.145631067961165
Q86WA6,0.0137457044673539,0.4467353951890034,0.3848797250859107,0.1683848797250859
Q9UPM9,0.0588235294117647,0.0637254901960784,0.3970588235294117,0.5392156862745098
P62324,0.2573099415204678,0.327485380116959,0.5380116959064327,0.1345029239766081
Q9UIG0,0.3486176668914362,0.3634524612272421,0.5947403910991234,0.0418071476736345
Q8WZ19,0.1975683890577508,0.2857142857142857,0.5167173252279635,0.1975683890577508
P48751,0.3157467532467532,0.3871753246753247,0.5478896103896104,0.0649350649350649
O95429,0.2144420131291028,0.1466083150984682,0.8468271334792122,0.0065645514223194
Q8NFC6,0.6093084234677155,0.0317928548017043,0.8449688626679777,0.1232382825303179
Q6ZUV0,0.0,0.1904761904761904,0.3412698412698413,0.4682539682539682
O75752,0.1450151057401812,0.2870090634441088,0.5498489425981873,0.1631419939577039
Q9UQB8,0.3858695652173913,0.4094202898550725,0.5452898550724637,0.0452898550724637
P19099,0.05168986083499,0.5089463220675944,0.3916500994035785,0.099403578528827
Q13901,0.2269503546099291,0.6170212765957447,0.3829787234042553,0.0
Q2TBE0,0.6185682326621924,0.2035794183445189,0.7371364653243848,0.0592841163310962
Q9NW68,0.5976744186046512,0.3255813953488372,0.6744186046511628,0.0
Q8N888,0.4758620689655173,0.0275862068965517,0.9172413793103448,0.0551724137931034
Q9BQE9,0.7970297029702971,0.0891089108910891,0.8564356435643564,0.0544554455445544
Q86VP6,0.0430894308943089,0.7341463414634146,0.2634146341463415,0.0024390243902439
Q86UW7,0.1234567901234567,0.5092592592592593,0.4081790123456789,0.0825617283950617
Q9UBN1,0.2691131498470948,0.4250764525993884,0.5198776758409785,0.055045871559633
Q9ULB4,0.2750316856780735,0.0202788339670468,0.6387832699619772,0.3409378960709759
Q8WTZ4,0.0717948717948717,0.1435897435897435,0.5794871794871795,0.2769230769230769
P00736,0.0482269503546099,0.0553191489361702,0.5475177304964539,0.3971631205673759
O75871,0.3483606557377049,0.1557377049180328,0.639344262295082,0.2049180327868852
Q8TAL5,0.4229934924078091,0.123644251626898,0.8091106290672451,0.0672451193058568
Q504U0,0.4424778761061947,0.4955752212389381,0.5044247787610621,0.0
Q9UDR5,0.0107991360691144,0.3639308855291576,0.4481641468682505,0.1879049676025918
Q07001,0.0270793036750483,0.4081237911025145,0.3694390715667311,0.2224371373307543
P21589,0.0853658536585365,0.2787456445993031,0.4825783972125435,0.2386759581881533
Q9NUB1,0.0972423802612481,0.3323657474600871,0.4455732946298984,0.2220609579100145
Q7Z4H4,0.7094594594594594,0.2297297297297297,0.7702702702702703,0.0
Q9BYX7,0.0346666666666666,0.456,0.3466666666666667,0.1973333333333333
Q96M93,0.0173611111111111,0.3194444444444444,0.4756944444444444,0.2048611111111111
Q96SZ5,0.1666666666666666,0.0814814814814814,0.6296296296296297,0.2888888888888889
Q8N6T3,0.3522167487684729,0.3645320197044335,0.6083743842364532,0.0270935960591133
Q8IUX7,0.3298791018998273,0.158894645941278,0.6787564766839378,0.1623488773747841
A6NC57,0.1842966194111232,0.6739367502726281,0.3260632497273719,0.0
Q8IXJ9,0.7203114860480208,0.0733290071382219,0.8786502271252433,0.0480207657365347
Q8IYS0,0.3504531722054381,0.2688821752265861,0.5392749244712991,0.1918429003021148
Q16720,0.15,0.4393442622950819,0.4418032786885246,0.1188524590163934
O43861,0.093286835222319,0.4673060156931125,0.3775065387968613,0.1551874455100261
P17735,0.105726872246696,0.3876651982378855,0.4889867841409692,0.1233480176211453
Q13315,0.0651178010471204,0.6361256544502618,0.3458769633507853,0.0179973821989528
P56378,0.3103448275862069,0.5862068965517241,0.4137931034482759,0.0
Q3B7T3,0.6332046332046332,0.1428571428571428,0.8571428571428571,0.0
Q9NQY0,0.0592885375494071,0.8221343873517787,0.1778656126482213,0.0
Q9Y6D5,0.1859943977591036,0.6128851540616247,0.3871148459383753,0.0
P50895,0.1735668789808917,0.019108280254777,0.5175159235668789,0.463375796178344
Q8NFU1,0.2200392927308448,0.5225933202357563,0.4774066797642436,0.0
Q5PSV4,0.2631578947368421,0.4303405572755417,0.4427244582043344,0.1269349845201238
Q14201,0.2698412698412698,0.2539682539682539,0.6547619047619048,0.0912698412698412
Q6PJG6,0.0377588306942752,0.6626065773447016,0.3373934226552984,0.0
Q7Z7M8,0.1738035264483627,0.2745591939546599,0.5969773299748111,0.1284634760705289
Q96G97,0.3316582914572864,0.2688442211055276,0.5402010050251256,0.1909547738693467
Q9Y2C3,0.1064516129032258,0.3032258064516129,0.5290322580645161,0.1677419354838709
Q8N143,0.3402922755741127,0.2734864300626305,0.6450939457202505,0.081419624217119
Q13895,0.3272311212814645,0.4530892448512586,0.5469107551487414,0.0
Q5W0U4,0.0597014925373134,0.3582089552238806,0.4203980099502487,0.2213930348258706
O43497,0.3984013462347497,0.4164913756836348,0.5750946571308372,0.0084139671855279
Q8WU43,0.032,0.272,0.48,0.248
O00305,0.4538461538461538,0.2269230769230769,0.6596153846153846,0.1134615384615384
Q9NYF8,0.7815217391304348,0.0663043478260869,0.9141304347826088,0.0195652173913043
Q9UJ99,0.2077294685990338,0.0772946859903381,0.5990338164251208,0.323671497584541
Q8N4S0,0.6139705882352942,0.2297794117647059,0.7316176470588235,0.0386029411764705
Q9BWT7,0.2713178294573643,0.4689922480620155,0.4583333333333333,0.0726744186046511
Q9NVE4,0.1001177856301531,0.4440518256772673,0.525323910482921,0.0306242638398115
Q9H9S4,0.0385756676557863,0.7507418397626113,0.2492581602373887,0.0
O75808,0.2338858195211786,0.1279926335174954,0.6464088397790055,0.2255985267034991
P09668,0.0776119402985074,0.3253731343283582,0.5373134328358209,0.1373134328358209
Q8N126,0.1608040201005025,0.100502512562814,0.4974874371859296,0.4020100502512563
P47710,0.6054054054054054,0.1837837837837838,0.7945945945945946,0.0216216216216216
P07339,0.0485436893203883,0.1237864077669902,0.4902912621359223,0.3859223300970874
P54289,0.0616500453309156,0.2774252039891206,0.4968268359020852,0.2257479601087942
